poll_time_utc,sensor_id,sensor_name,rain_24h_in,active
2026-09-02T05:40:56Z,NR,North River,0.0,True
2026-09-02T05:40:56Z,OB,Oakwood Beach,0.0,True
2026-09-02T05:40:56Z,OH,Owls Head,0.0,True
2026-09-02T05:40:56Z,PR,Port Richmond,0.0,True
2026-09-02T05:40:56Z,RH,Red Hook,0.0,True
2026-09-02T05:40:56Z,RK,Rockaway,0.0,True
2026-09-02T05:40:56Z,TI,Tallman Island,0.0,True
2026-09-02T05:40:56Z,WI,Wards Island,0.0,True
2026-09-02T11:09:30Z,26,26th Ward Plant,0.0,True
2026-09-02T11:09:30Z,BB,Bowery Bay,0.0,True
2026-09-02T11:09:30Z,CI,Coney Island,0.0,True
2026-09-02T11:09:30Z,HP,Hunts Point,0.01,True
2026-09-02T11:09:30Z,JA,Jamaica,0.0,True
2026-09-02T11:09:30Z,NC,Newtown Creek,0.0,True
2026-09-02T11:09:30Z,NR,North River,0.0,True
2026-09-02T11:09:30Z,OB,Oakwood Beach,0.0,True
2026-09-02T11:09:30Z,OH,Owls Head,0.0,True
2026-09-02T11:09:30Z,PR,Port Richmond,0.0,True
2026-09-02T11:09:30Z,RH,Red Hook,0.0,True
2026-09-02T11:09:30Z,RK,Rockaway,0.0,True
2026-09-02T11:09:30Z,TI,Tallman Island,0.01,True
2026-09-02T11:09:30Z,WI,Wards Island,0.0,True
2026-09-02T15:15:25Z,26,26th Ward Plant,0.0,True
2026-09-02T15:15:25Z,BB,Bowery Bay,0.0,True
2026-09-02T15:15:25Z,CI,Coney Island,0.0,True
2026-09-02T15:15:25Z,HP,Hunts Point,0.0,True
2026-09-02T15:15:25Z,JA,Jamaica,0.0,True
2026-09-02T15:15:25Z,NC,Newtown Creek,0.0,True
2026-09-02T15:15:25Z,NR,North River,0.0,True
2026-09-02T15:15:25Z,OB,Oakwood Beach,0.0,True
2026-09-02T15:15:25Z,OH,Owls Head,0.0,True
2026-09-02T15:15:25Z,PR,Port Richmond,0.0,True
2026-09-02T15:15:25Z,RH,Red Hook,0.0,True
2026-09-02T15:15:25Z,RK,Rockaway,0.0,True
2026-09-02T15:15:25Z,TI,Tallman Island,0.0,True
2026-09-02T15:15:25Z,WI,Wards Island,0.0,True
2026-09-02T18:55:32Z,26,26th Ward Plant,0.0,True
2026-09-02T18:55:32Z,BB,Bowery Bay,0.0,True
2026-09-02T18:55:32Z,CI,Coney Island,0.0,True
2026-09-02T18:55:32Z,HP,Hunts Point,0.0,True
2026-09-02T18:55:32Z,JA,Jamaica,0.0,True
2026-09-02T18:55:32Z,NC,Newtown Creek,0.0,True
2026-09-02T18:55:32Z,NR,North River,0.0,True
2026-09-02T18:55:32Z,OB,Oakwood Beach,0.0,True
2026-09-02T18:55:32Z,OH,Owls Head,0.0,True
2026-09-02T18:55:32Z,PR,Port Richmond,0.0,True
2026-09-02T18:55:32Z,RH,Red Hook,0.0,True
2026-09-02T18:55:32Z,RK,Rockaway,0.0,True
2026-09-02T18:55:32Z,TI,Tallman Island,0.0,True
2026-09-02T18:55:32Z,WI,Wards Island,0.0,True
2026-09-02T21:44:55Z,26,26th Ward Plant,0.04,True
2026-09-02T21:44:55Z,BB,Bowery Bay,0.21,True
2026-09-02T21:44:55Z,CI,Coney Island,0.02,True
2026-09-02T21:44:55Z,HP,Hunts Point,0.28,True
2026-09-02T21:44:55Z,JA,Jamaica,0.14,True
2026-09-02T21:44:55Z,NC,Newtown Creek,0.15,True
2026-09-02T21:44:55Z,NR,North River,0.28,True
2026-09-02T21:44:55Z,OB,Oakwood Beach,0.0,True
2026-09-02T21:44:55Z,OH,Owls Head,0.0,True
2026-09-02T21:44:55Z,PR,Port Richmond,0.0,True
2026-09-02T21:44:55Z,RH,Red Hook,0.09,True
2026-09-02T21:44:55Z,RK,Rockaway,0.1,True
2026-09-02T21:44:55Z,TI,Tallman Island,0.28,True
2026-09-02T21:44:55Z,WI,Wards Island,0.26,True
2026-09-03T00:04:09Z,26,26th Ward Plant,0.0,True
2026-09-03T00:04:09Z,BB,Bowery Bay,0.0,True
2026-09-03T00:04:09Z,CI,Coney Island,0.0,True
2026-09-03T00:04:09Z,HP,Hunts Point,0.0,True
2026-09-03T00:04:09Z,JA,Jamaica,0.0,True
2026-09-03T00:04:09Z,NC,Newtown Creek,0.0,True
2026-09-03T00:04:09Z,NR,North River,0.0,True
2026-09-03T00:04:09Z,OB,Oakwood Beach,0.0,True
2026-09-03T00:04:09Z,OH,Owls Head,0.0,True
2026-09-03T00:04:09Z,PR,Port Richmond,0.0,True
2026-09-03T00:04:09Z,RH,Red Hook,0.0,True
2026-09-03T00:04:09Z,RK,Rockaway,0.0,True
2026-09-03T00:04:09Z,TI,Tallman Island,0.0,True
2026-09-03T00:04:09Z,WI,Wards Island,0.0,True
2026-09-03T04:15:20Z,26,26th Ward Plant,0.0,True
2026-09-03T04:15:20Z,BB,Bowery Bay,0.0,True
2026-09-03T04:15:20Z,CI,Coney Island,0.0,True
2026-09-03T04:15:20Z,HP,Hunts Point,0.0,True
2026-09-03T04:15:20Z,JA,Jamaica,0.0,True
2026-09-03T04:15:20Z,NC,Newtown Creek,0.0,True
2026-09-03T04:15:20Z,NR,North River,0.0,True
2026-09-03T04:15:20Z,OB,Oakwood Beach,0.0,True
2026-09-03T04:15:20Z,OH,Owls Head,0.0,True
2026-09-03T04:15:20Z,PR,Port Richmond,0.0,True
2026-09-03T04:15:20Z,RH,Red Hook,0.0,True
2026-09-03T04:15:20Z,RK,Rockaway,0.0,True
2026-09-03T04:15:20Z,TI,Tallman Island,0.0,True
2026-09-03T04:15:20Z,WI,Wards Island,0.0,True
2026-09-03T09:07:54Z,26,26th Ward Plant,0.06,True
2026-09-03T09:07:54Z,BB,Bowery Bay,0.04,True
2026-09-03T09:07:54Z,CI,Coney Island,0.03,True
2026-09-03T09:07:54Z,HP,Hunts Point,0.03,True
2026-09-03T09:07:54Z,JA,Jamaica,0.06,True
2026-09-03T09:07:54Z,NC,Newtown Creek,0.04,True
2026-09-03T09:07:54Z,NR,North River,0.02,True
2026-09-03T09:07:54Z,OB,Oakwood Beach,0.03,True
2026-09-03T09:07:54Z,OH,Owls Head,0.05,True
2026-09-03T09:07:54Z,PR,Port Richmond,0.07,True
2026-09-03T09:07:54Z,RH,Red Hook,0.05,True
2026-09-03T09:07:54Z,RK,Rockaway,0.05,True
2026-09-03T09:07:54Z,TI,Tallman Island,0.03,True
2026-09-03T09:07:54Z,WI,Wards Island,0.03,True
2026-09-03T13:49:42Z,26,26th Ward Plant,0.0,True
2026-09-03T13:49:42Z,BB,Bowery Bay,0.0,True
2026-09-03T13:49:42Z,CI,Coney Island,0.0,True
2026-09-03T13:49:42Z,HP,Hunts Point,0.0,True
2026-09-03T13:49:42Z,JA,Jamaica,0.0,True
2026-09-03T13:49:42Z,NC,Newtown Creek,0.0,True
2026-09-03T13:49:42Z,NR,North River,0.0,True
2026-09-03T13:49:42Z,OB,Oakwood Beach,0.0,True
2026-09-03T13:49:42Z,OH,Owls Head,0.0,True
2026-09-03T13:49:42Z,PR,Port Richmond,0.0,True
2026-09-03T13:49:42Z,RH,Red Hook,0.0,True
2026-09-03T13:49:42Z,RK,Rockaway,0.0,True
2026-09-03T13:49:42Z,TI,Tallman Island,0.0,True
2026-09-03T13:49:42Z,WI,Wards Island,0.0,True
2026-09-03T17:47:53Z,26,26th Ward Plant,0.0,True
2026-09-03T17:47:53Z,BB,Bowery Bay,0.0,True
2026-09-03T17:47:53Z,CI,Coney Island,0.0,True
2026-09-03T17:47:53Z,HP,Hunts Point,0.0,True
2026-09-03T17:47:53Z,JA,Jamaica,0.0,True
2026-09-03T17:47:53Z,NC,Newtown Creek,0.0,True
2026-09-03T17:47:53Z,NR,North River,0.0,True
2026-09-03T17:47:53Z,OB,Oakwood Beach,0.0,True
2026-09-03T17:47:53Z,OH,Owls Head,0.0,True
2026-09-03T17:47:53Z,PR,Port Richmond,0.0,True
2026-09-03T17:47:53Z,RH,Red Hook,0.0,True
2026-09-03T17:47:53Z,RK,Rockaway,0.0,True
2026-09-03T17:47:53Z,TI,Tallman Island,0.0,True
2026-09-03T17:47:53Z,WI,Wards Island,0.0,True
2026-09-03T20:55:36Z,26,26th Ward Plant,0.0,True
2026-09-03T20:55:36Z,BB,Bowery Bay,0.0,True
2026-09-03T20:55:36Z,CI,Coney Island,0.0,True
2026-09-03T20:55:36Z,HP,Hunts Point,0.0,True
2026-09-03T20:55:36Z,JA,Jamaica,0.0,True
2026-09-03T20:55:36Z,NC,Newtown Creek,0.0,True
2026-09-03T20:55:36Z,NR,North River,0.0,True
2026-09-03T20:55:36Z,OB,Oakwood Beach,0.0,True
2026-09-03T20:55:36Z,OH,Owls Head,0.0,True
2026-09-03T20:55:36Z,PR,Port Richmond,0.0,True
2026-09-03T20:55:36Z,RH,Red Hook,0.0,True
2026-09-03T20:55:36Z,RK,Rockaway,0.0,True
2026-09-03T20:55:36Z,TI,Tallman Island,0.0,True
2026-09-03T20:55:36Z,WI,Wards Island,0.0,True
2026-09-03T23:13:13Z,26,26th Ward Plant,0.0,True
2026-09-03T23:13:13Z,BB,Bowery Bay,0.0,True
2026-09-03T23:13:13Z,CI,Coney Island,0.0,True
2026-09-03T23:13:13Z,HP,Hunts Point,0.0,True
2026-09-03T23:13:13Z,JA,Jamaica,0.0,True
2026-09-03T23:13:13Z,NC,Newtown Creek,0.0,True
2026-09-03T23:13:13Z,NR,North River,0.0,True
2026-09-03T23:13:13Z,OB,Oakwood Beach,0.0,True
2026-09-03T23:13:13Z,OH,Owls Head,0.0,True
2026-09-03T23:13:13Z,PR,Port Richmond,0.0,True
2026-09-03T23:13:13Z,RH,Red Hook,0.0,True
2026-09-03T23:13:13Z,RK,Rockaway,0.0,True
2026-09-03T23:13:13Z,TI,Tallman Island,0.0,True
2026-09-03T23:13:13Z,WI,Wards Island,0.0,True
2026-09-04T01:18:30Z,26,26th Ward Plant,0.0,True
2026-09-04T01:18:30Z,BB,Bowery Bay,0.0,True
2026-09-04T01:18:30Z,CI,Coney Island,0.0,True
2026-09-04T01:18:30Z,HP,Hunts Point,0.0,True
2026-09-04T01:18:30Z,JA,Jamaica,0.0,True
2026-09-04T01:18:30Z,NC,Newtown Creek,0.0,True
2026-09-04T01:18:30Z,NR,North River,0.16,True
2026-09-04T01:18:30Z,OB,Oakwood Beach,0.0,True
2026-09-04T01:18:30Z,OH,Owls Head,0.0,True
2026-09-04T01:18:30Z,PR,Port Richmond,0.0,True
2026-09-04T01:18:30Z,RH,Red Hook,0.0,True
2026-09-04T01:18:30Z,RK,Rockaway,0.0,True
2026-09-04T01:18:30Z,TI,Tallman Island,0.0,True
2026-09-04T01:18:30Z,WI,Wards Island,0.0,True
2026-09-04T06:29:56Z,26,26th Ward Plant,0.0,True
2026-09-04T06:29:56Z,BB,Bowery Bay,0.0,True
2026-09-04T06:29:56Z,CI,Coney Island,0.0,True
2026-09-04T06:29:56Z,HP,Hunts Point,0.0,True
2026-09-04T06:29:56Z,JA,Jamaica,0.0,True
2026-09-04T06:29:56Z,NC,Newtown Creek,0.0,True
2026-09-04T06:29:56Z,NR,North River,0.0,True
2026-09-04T06:29:56Z,OB,Oakwood Beach,0.0,True
2026-09-04T06:29:56Z,OH,Owls Head,0.0,True
2026-09-04T06:29:56Z,PR,Port Richmond,0.0,True
2026-09-04T06:29:56Z,RH,Red Hook,0.0,True
2026-09-04T06:29:56Z,RK,Rockaway,0.0,True
2026-09-04T06:29:56Z,TI,Tallman Island,0.0,True
2026-09-04T06:29:56Z,WI,Wards Island,0.0,True
2026-09-04T11:40:38Z,26,26th Ward Plant,0.0,True
2026-09-04T11:40:38Z,BB,Bowery Bay,0.0,True
2026-09-04T11:40:38Z,CI,Coney Island,0.0,True
2026-09-04T11:40:38Z,HP,Hunts Point,0.0,True
2026-09-04T11:40:38Z,JA,Jamaica,0.0,True
2026-09-04T11:40:38Z,NC,Newtown Creek,0.0,True
2026-09-04T11:40:38Z,NR,North River,0.0,True
2026-09-04T11:40:38Z,OB,Oakwood Beach,0.0,True
2026-09-04T11:40:38Z,OH,Owls Head,0.0,True
2026-09-04T11:40:38Z,PR,Port Richmond,0.0,True
2026-09-04T11:40:38Z,RH,Red Hook,0.0,True
2026-09-04T11:40:38Z,RK,Rockaway,0.0,True
2026-09-04T11:40:38Z,TI,Tallman Island,0.0,True
2026-09-04T11:40:38Z,WI,Wards Island,0.0,True
2026-09-04T16:15:06Z,26,26th Ward Plant,0.13,True
2026-09-04T16:15:06Z,BB,Bowery Bay,0.0,True
2026-09-04T16:15:06Z,CI,Coney Island,0.0,True
2026-09-04T16:15:06Z,HP,Hunts Point,0.0,True
2026-09-04T16:15:06Z,JA,Jamaica,0.0,True
2026-09-04T16:15:06Z,NC,Newtown Creek,0.0,True
2026-09-04T16:15:06Z,NR,North River,0.0,True
2026-09-04T16:15:06Z,OB,Oakwood Beach,0.0,True
2026-09-04T16:15:06Z,OH,Owls Head,0.0,True
2026-09-04T16:15:06Z,PR,Port Richmond,0.0,True
2026-09-04T16:15:06Z,RH,Red Hook,0.0,True
2026-09-04T16:15:06Z,RK,Rockaway,0.0,True
2026-09-04T16:15:06Z,TI,Tallman Island,0.0,True
2026-09-04T16:15:06Z,WI,Wards Island,0.0,True
2026-09-04T19:05:39Z,26,26th Ward Plant,0.0,True
2026-09-04T19:05:39Z,BB,Bowery Bay,0.0,True
2026-09-04T19:05:39Z,CI,Coney Island,0.0,True
2026-09-04T19:05:39Z,HP,Hunts Point,0.0,True
2026-09-04T19:05:39Z,JA,Jamaica,0.0,True
2026-09-04T19:05:39Z,NC,Newtown Creek,0.0,True
2026-09-04T19:05:39Z,NR,North River,0.0,True
2026-09-04T19:05:39Z,OB,Oakwood Beach,0.0,True
2026-09-04T19:05:39Z,OH,Owls Head,0.0,True
2026-09-04T19:05:39Z,PR,Port Richmond,0.0,True
2026-09-04T19:05:39Z,RH,Red Hook,0.0,True
2026-09-04T19:05:39Z,RK,Rockaway,0.0,True
2026-09-04T19:05:39Z,TI,Tallman Island,0.0,True
2026-09-04T19:05:39Z,WI,Wards Island,0.0,True
2026-09-04T21:24:01Z,26,26th Ward Plant,0.0,True
2026-09-04T21:24:01Z,BB,Bowery Bay,0.0,True
2026-09-04T21:24:01Z,CI,Coney Island,0.0,True
2026-09-04T21:24:01Z,HP,Hunts Point,0.0,True
2026-09-04T21:24:01Z,JA,Jamaica,0.0,True
2026-09-04T21:24:01Z,NC,Newtown Creek,0.0,True
2026-09-04T21:24:01Z,NR,North River,0.0,True
2026-09-04T21:24:01Z,OB,Oakwood Beach,0.0,True
2026-09-04T21:24:01Z,OH,Owls Head,0.0,True
2026-09-04T21:24:01Z,PR,Port Richmond,0.0,True
2026-09-04T21:24:01Z,RH,Red Hook,0.0,True
2026-09-04T21:24:01Z,RK,Rockaway,0.0,True
2026-09-04T21:24:01Z,TI,Tallman Island,0.0,True
2026-09-04T21:24:01Z,WI,Wards Island,0.0,True
2026-09-04T23:14:03Z,26,26th Ward Plant,0.0,True
2026-09-04T23:14:03Z,BB,Bowery Bay,0.0,True
2026-09-04T23:14:03Z,CI,Coney Island,0.0,True
2026-09-04T23:14:03Z,HP,Hunts Point,0.0,True
2026-09-04T23:14:03Z,JA,Jamaica,0.0,True
2026-09-04T23:14:03Z,NC,Newtown Creek,0.0,True
2026-09-04T23:14:03Z,NR,North River,0.0,True
2026-09-04T23:14:03Z,OB,Oakwood Beach,0.0,True
2026-09-04T23:14:03Z,OH,Owls Head,0.0,True
2026-09-04T23:14:03Z,PR,Port Richmond,0.0,True
2026-09-04T23:14:03Z,RH,Red Hook,0.0,True
2026-09-04T23:14:03Z,RK,Rockaway,0.0,True
2026-09-04T23:14:03Z,TI,Tallman Island,0.0,True
2026-09-04T23:14:03Z,WI,Wards Island,0.0,True
2026-09-05T01:20:30Z,26,26th Ward Plant,0.0,True
2026-09-05T01:20:30Z,BB,Bowery Bay,0.0,True
2026-09-05T01:20:30Z,CI,Coney Island,0.0,True
2026-09-05T01:20:30Z,HP,Hunts Point,0.0,True
2026-09-05T01:20:30Z,JA,Jamaica,0.0,True
2026-09-05T01:20:30Z,NC,Newtown Creek,0.0,True
2026-09-05T01:20:30Z,NR,North River,0.03,True
2026-09-05T01:20:30Z,OB,Oakwood Beach,0.0,True
2026-09-05T01:20:30Z,OH,Owls Head,0.0,True
2026-09-05T01:20:30Z,PR,Port Richmond,0.0,True
2026-09-05T01:20:30Z,RH,Red Hook,0.0,True
2026-09-05T01:20:30Z,RK,Rockaway,0.0,True
2026-09-05T01:20:30Z,TI,Tallman Island,0.0,True
2026-09-05T01:20:30Z,WI,Wards Island,0.0,True
2026-09-05T06:16:11Z,26,26th Ward Plant,0.0,True
2026-09-05T06:16:11Z,BB,Bowery Bay,0.0,True
2026-09-05T06:16:11Z,CI,Coney Island,0.0,True
2026-09-05T06:16:11Z,HP,Hunts Point,0.0,True
2026-09-05T06:16:11Z,JA,Jamaica,0.0,True
2026-09-05T06:16:11Z,NC,Newtown Creek,0.0,True
2026-09-05T06:16:11Z,NR,North River,0.0,True
2026-09-05T06:16:11Z,OB,Oakwood Beach,0.0,True
2026-09-05T06:16:11Z,OH,Owls Head,0.0,True
2026-09-05T06:16:11Z,PR,Port Richmond,0.0,True
2026-09-05T06:16:11Z,RH,Red Hook,0.0,True
2026-09-05T06:16:11Z,RK,Rockaway,0.0,True
2026-09-05T06:16:11Z,TI,Tallman Island,0.0,True
2026-09-05T06:16:11Z,WI,Wards Island,0.0,True
2026-09-05T10:53:04Z,26,26th Ward Plant,0.0,True
2026-09-05T10:53:04Z,BB,Bowery Bay,0.0,True
2026-09-05T10:53:04Z,CI,Coney Island,0.0,True
2026-09-05T10:53:04Z,HP,Hunts Point,0.0,True
2026-09-05T10:53:04Z,JA,Jamaica,0.0,True
2026-09-05T10:53:04Z,NC,Newtown Creek,0.0,True
2026-09-05T10:53:04Z,NR,North River,0.0,True
2026-09-05T10:53:04Z,OB,Oakwood Beach,0.0,True
2026-09-05T10:53:04Z,OH,Owls Head,0.0,True
2026-09-05T10:53:04Z,PR,Port Richmond,0.0,True
2026-09-05T10:53:04Z,RH,Red Hook,0.0,True
2026-09-05T10:53:04Z,RK,Rockaway,0.0,True
2026-09-05T10:53:04Z,TI,Tallman Island,0.0,True
2026-09-05T10:53:04Z,WI,Wards Island,0.0,True
2026-09-05T13:49:36Z,26,26th Ward Plant,0.0,True
2026-09-05T13:49:36Z,BB,Bowery Bay,0.0,True
2026-09-05T13:49:36Z,CI,Coney Island,0.0,True
2026-09-05T13:49:36Z,HP,Hunts Point,0.0,True
2026-09-05T13:49:36Z,JA,Jamaica,0.0,True
2026-09-05T13:49:36Z,NC,Newtown Creek,0.0,True
2026-09-05T13:49:36Z,NR,North River,0.0,True
2026-09-05T13:49:36Z,OB,Oakwood Beach,0.0,True
2026-09-05T13:49:36Z,OH,Owls Head,0.0,True
2026-09-05T13:49:36Z,PR,Port Richmond,0.0,True
2026-09-05T13:49:36Z,RH,Red Hook,0.0,True
2026-09-05T13:49:36Z,RK,Rockaway,0.0,True
2026-09-05T13:49:36Z,TI,Tallman Island,0.0,True
2026-09-05T13:49:36Z,WI,Wards Island,0.0,True
2026-09-05T16:35:06Z,26,26th Ward Plant,0.0,True
2026-09-05T16:35:06Z,BB,Bowery Bay,0.0,True
2026-09-05T16:35:06Z,CI,Coney Island,0.0,True
2026-09-05T16:35:06Z,HP,Hunts Point,0.0,True
2026-09-05T16:35:06Z,JA,Jamaica,0.0,True
2026-09-05T16:35:06Z,NC,Newtown Creek,0.0,True
2026-09-05T16:35:06Z,NR,North River,0.0,True
2026-09-05T16:35:06Z,OB,Oakwood Beach,0.0,True
2026-09-05T16:35:06Z,OH,Owls Head,0.0,True
2026-09-05T16:35:06Z,PR,Port Richmond,0.0,True
2026-09-05T16:35:06Z,RH,Red Hook,0.0,True
2026-09-05T16:35:06Z,RK,Rockaway,0.0,True
2026-09-05T16:35:06Z,TI,Tallman Island,0.0,True
2026-09-05T16:35:06Z,WI,Wards Island,0.0,True
2026-09-05T16:44:40Z,26,26th Ward Plant,0.0,True
2026-09-05T16:44:40Z,BB,Bowery Bay,0.0,True
2026-09-05T16:44:40Z,CI,Coney Island,0.0,True
2026-09-05T16:44:40Z,HP,Hunts Point,0.0,True
2026-09-05T16:44:40Z,JA,Jamaica,0.0,True
2026-09-05T16:44:40Z,NC,Newtown Creek,0.0,True
2026-09-05T16:44:40Z,NR,North River,0.0,True
2026-09-05T16:44:40Z,OB,Oakwood Beach,0.0,True
2026-09-05T16:44:40Z,OH,Owls Head,0.0,True
2026-09-05T16:44:40Z,PR,Port Richmond,0.0,True
2026-09-05T16:44:40Z,RH,Red Hook,0.0,True
2026-09-05T16:44:40Z,RK,Rockaway,0.0,True
2026-09-05T16:44:40Z,TI,Tallman Island,0.0,True
2026-09-05T16:44:40Z,WI,Wards Island,0.0,True
2026-09-05T18:58:25Z,26,26th Ward Plant,0.0,True
2026-09-05T18:58:25Z,BB,Bowery Bay,0.0,True
2026-09-05T18:58:25Z,CI,Coney Island,0.0,True
2026-09-05T18:58:25Z,HP,Hunts Point,0.0,True
2026-09-05T18:58:25Z,JA,Jamaica,0.0,True
2026-09-05T18:58:25Z,NC,Newtown Creek,0.0,True
