poll_time_utc,waterbody,wbid,sensor_id,rain_24h_in,wq_threshold_in,wq_coeff_a,wq_coeff_b,cso_threshold_in,provisional_on_advisory
2026-07-12T11:43:18Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-07-12T11:43:18Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-07-12T11:43:18Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-07-12T11:43:18Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-07-12T11:43:18Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-07-12T11:43:18Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-07-12T11:43:18Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-07-12T11:43:18Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-07-12T11:43:18Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-07-12T11:43:18Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-07-12T11:43:18Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-07-12T11:43:18Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-07-12T11:43:18Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-07-12T11:43:18Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-07-12T11:43:18Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-07-12T11:43:18Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-07-12T11:43:18Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-07-12T11:43:18Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-07-12T11:43:18Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-07-12T11:43:18Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-07-12T11:43:18Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-07-12T15:40:02Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-07-12T15:40:02Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-07-12T15:40:02Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-07-12T15:40:02Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-07-12T15:40:02Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-07-12T15:40:02Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-07-12T15:40:02Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-07-12T15:40:02Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-07-12T15:40:02Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-07-12T15:40:02Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-07-12T15:40:02Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-07-12T15:40:02Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-07-12T15:40:02Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-07-12T15:40:02Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-07-12T15:40:02Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-07-12T15:40:02Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-07-12T15:40:02Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-07-12T15:40:02Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-07-12T15:40:02Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-07-12T15:40:02Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-07-12T15:40:02Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-07-12T15:40:02Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-07-12T15:40:02Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-07-12T15:40:02Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-07-12T15:40:02Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-07-12T15:40:02Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-07-12T15:40:02Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-07-12T15:40:02Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-07-12T15:40:02Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-07-12T15:40:02Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-07-12T15:40:02Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-07-12T15:40:02Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-07-12T15:40:02Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-07-12T15:40:02Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-07-12T15:40:02Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-07-12T15:40:02Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-07-12T15:40:02Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-07-12T15:40:02Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-07-12T15:40:02Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-07-12T15:40:02Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-07-12T15:40:02Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-07-12T15:40:02Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-07-12T15:40:02Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-07-12T15:40:02Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-07-12T15:40:02Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-07-12T20:02:54Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-07-12T20:02:54Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-07-12T20:02:54Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-07-12T20:02:54Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-07-12T20:02:54Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-07-12T20:02:54Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-07-12T20:02:54Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-07-12T20:02:54Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-07-12T20:02:54Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-07-12T20:02:54Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-07-12T20:02:54Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-07-12T20:02:54Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-07-12T20:02:54Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-07-12T20:02:54Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-07-12T20:02:54Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-07-12T20:02:54Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-07-12T20:02:54Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-07-12T20:02:54Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-07-12T20:02:54Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-07-12T20:02:54Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-07-12T20:02:54Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-07-12T20:02:54Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-07-12T20:02:54Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-07-12T20:02:54Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-07-12T20:02:54Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-07-12T20:02:54Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-07-12T20:02:54Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-07-12T20:02:54Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-07-12T20:02:54Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-07-12T20:02:54Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-07-12T20:02:54Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-07-12T20:02:54Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-07-12T20:02:54Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-07-12T20:02:54Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-07-12T20:02:54Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-07-12T20:02:54Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-07-12T20:02:54Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-07-12T20:02:54Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-07-12T20:02:54Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-07-12T20:02:54Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-07-12T20:02:54Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-07-12T20:02:54Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-07-12T20:02:54Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-07-12T20:02:54Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-07-12T20:02:54Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-07-12T22:33:46Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-07-12T22:33:46Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-07-12T22:33:46Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-07-12T22:33:46Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-07-12T22:33:46Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-07-12T22:33:46Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-07-12T22:33:46Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-07-12T22:33:46Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-07-12T22:33:46Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-07-12T22:33:46Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-07-12T22:33:46Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-07-12T22:33:46Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-07-12T22:33:46Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-07-12T22:33:46Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-07-12T22:33:46Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-07-12T22:33:46Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-07-12T22:33:46Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-07-12T22:33:46Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-07-12T22:33:46Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-07-12T22:33:46Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-07-12T22:33:46Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-07-12T22:33:46Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-07-12T22:33:46Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-07-12T22:33:46Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-07-12T22:33:46Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-07-12T22:33:46Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-07-12T22:33:46Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-07-12T22:33:46Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-07-12T22:33:46Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-07-12T22:33:46Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-07-12T22:33:46Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-07-12T22:33:46Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-07-12T22:33:46Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-07-12T22:33:46Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-07-12T22:33:46Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-07-12T22:33:46Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-07-12T22:33:46Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-07-12T22:33:46Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-07-12T22:33:46Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-07-12T22:33:46Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-07-12T22:33:46Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-07-12T22:33:46Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-07-12T22:33:46Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-07-12T22:33:46Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-07-12T22:33:46Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-07-13T10:40:21Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-07-13T10:40:21Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-07-13T10:40:21Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-07-13T10:40:21Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-07-13T10:40:21Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-07-13T10:40:21Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-07-13T10:40:21Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-07-13T10:40:21Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-07-13T10:40:21Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-07-13T10:40:21Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-07-13T10:40:21Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-07-13T10:40:21Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-07-13T10:40:21Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-07-13T10:40:21Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-07-13T10:40:21Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-07-13T10:40:21Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-07-13T10:40:21Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-07-13T10:40:21Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-07-13T10:40:21Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-07-13T10:40:21Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-07-13T10:40:21Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-07-13T10:40:21Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-07-13T10:40:21Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-07-13T10:40:21Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-07-13T10:40:21Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-07-13T10:40:21Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-07-13T10:40:21Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-07-13T10:40:21Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-07-13T10:40:21Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-07-13T10:40:21Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-07-13T10:40:21Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-07-13T10:40:21Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-07-13T10:40:21Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-07-13T10:40:21Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-07-13T10:40:21Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-07-13T10:40:21Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-07-13T10:40:21Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-07-13T10:40:21Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-07-13T10:40:21Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-07-13T10:40:21Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-07-13T10:40:21Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-07-13T10:40:21Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-07-13T10:40:21Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-07-13T10:40:21Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-07-13T10:40:21Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-07-13T18:14:25Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-07-13T18:14:25Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-07-13T18:14:25Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-07-13T18:14:25Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-07-13T18:14:25Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-07-13T18:14:25Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-07-13T18:14:25Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-07-13T18:14:25Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-07-13T18:14:25Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-07-13T18:14:25Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-07-13T18:14:25Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-07-13T18:14:25Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-07-13T18:14:25Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-07-13T18:14:25Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-07-13T18:14:25Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-07-13T18:14:25Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-07-13T18:14:25Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-07-13T18:14:25Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-07-13T18:14:25Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-07-13T18:14:25Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-07-13T18:14:25Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
2026-07-13T18:14:25Z,Gravesend Bay,30,OH,0.0,0.1,24.63,0.76,0.1,False
2026-07-13T18:14:25Z,Harlem River,22,WI,0.0,0.5,17.24,0.89,0.1,False
2026-07-13T18:14:25Z,Hendrix Creek,23,26,0.0,0.09,20.52,0.8,0.1,False
2026-07-13T18:14:25Z,Hudson River (Bronx),24,WI,0.0,0.62,4.38,0.79,0.1,False
2026-07-13T18:14:25Z,Hudson River (Manhattan),25,NR,0.0,0.41,8.4,1.16,0.1,False
2026-07-13T18:14:25Z,"Hutchinson River, Lower",26,HP,0.0,0.05,57.81,0.59,0.1,False
2026-07-13T18:14:25Z,Jamaica Bay (Brooklyn),27,26,0.0,1.46,1.43,1.97,0.1,False
2026-07-13T18:14:25Z,Jamaica Bay (Queens),42,JA,0.0,0.74,4.07,0.99,0.1,False
2026-07-13T18:14:25Z,Kill Van Kull,28,PR,0.0,0.44,9.88,1.46,0.1,False
2026-07-13T18:14:25Z,Little Neck Bay,29,TI,0.0,0.46,7.65,1.21,0.1,False
2026-07-13T18:14:25Z,Lower New York Bay,2,OB,0.0,1.3,2.06,1.45,0.1,False
2026-07-13T18:14:25Z,Mill Basin,31,CI,0.0,1.34,1.49,2.39,0.1,False
2026-07-13T18:14:25Z,Newark Bay,32,PR,0.0,0.39,11.52,1.43,0.1,False
2026-07-13T18:14:25Z,"Newtown Creek, Lower",34,NC,0.0,0.3,28.56,0.91,0.1,False
2026-07-13T18:14:25Z,"Newtown Creek, Upper",33,NC,0.0,0.23,49.45,0.78,0.1,False
2026-07-13T18:14:25Z,Paerdegat Basin,35,CI,0.0,0.38,11.25,1.38,0.1,False
2026-07-13T18:14:25Z,Powell Cove,36,TI,0.0,0.9,3.39,1.22,0.1,False
2026-07-13T18:14:25Z,Sheepshead Bay,37,CI,0.0,0.18,12.63,0.83,0.1,False
2026-07-13T18:14:25Z,Shellbank Basin,44,JA,0.0,0.34,10.55,1.15,0.1,False
2026-07-13T18:14:25Z,Spring Creek,38,26,0.0,0.64,11.14,1.08,0.1,False
2026-07-13T18:14:25Z,Thurston Basin,45,JA,0.0,0.05,32.63,0.79,0.1,False
2026-07-13T18:14:25Z,Upper New York Bay,39,OH,0.0,0.34,11.93,1.26,0.1,False
2026-07-13T18:14:25Z,Westchester Creek,40,HP,0.0,0.19,21.55,1.13,0.1,False
2026-07-13T18:14:25Z,Western Long Island Sound,41,HP,0.0,2.0,0.05,0.66,0.1,False
2026-07-13T21:37:05Z,Alley Creek,1,TI,0.0,0.05,37.04,0.62,0.1,False
2026-07-13T21:37:05Z,"Arthur Kill, Lower",3,OB,0.0,0.7,5.22,1.54,0.1,False
2026-07-13T21:37:05Z,"Arthur Kill, Upper",4,OB,0.0,0.1,23.08,0.83,0.1,False
2026-07-13T21:37:05Z,Bergen Basin,43,JA,0.0,0.05,34.41,0.7,0.1,False
2026-07-13T21:37:05Z,Bowery Bay,5,BB,0.0,0.29,11.25,1.06,0.1,False
2026-07-13T21:37:05Z,"Bronx River, Lower",6,HP,0.0,0.05,53.67,0.45,0.1,False
2026-07-13T21:37:05Z,Coney Island Creek,7,CI,0.0,0.05,69.6,0.3,0.1,False
2026-07-13T21:37:05Z,East River (near Steinway Creek),9,BB,0.0,0.54,14.96,0.9,0.1,False
2026-07-13T21:37:05Z,East River (near Throgs Neck),11,TI,0.0,1.0,3.0,1.47,0.1,False
2026-07-13T21:37:05Z,East River (RFK to Whitestone),10,TI,0.0,0.61,5.65,1.3,0.1,False
2026-07-13T21:37:05Z,"East River, Lower",8,NC,0.0,0.8,4.38,1.56,0.1,False
2026-07-13T21:37:05Z,Eastchester Bay,12,HP,0.0,1.53,1.51,1.62,0.1,False
2026-07-13T21:37:05Z,Erie Basin,13,RH,0.0,0.27,13.73,1.16,0.1,False
2026-07-13T21:37:05Z,Flushing Bay,14,BB,0.0,0.19,32.63,0.76,0.1,False
2026-07-13T21:37:05Z,Flushing Creek,15,TI,0.0,0.05,59.69,0.64,0.1,False
2026-07-13T21:37:05Z,Fresh Creek,16,26,0.0,0.05,30.38,0.67,0.1,False
2026-07-13T21:37:05Z,"Fresh Kills, Lower",17,PR,0.0,0.16,20.48,1.05,0.1,False
2026-07-13T21:37:05Z,"Fresh Kills, Upper",18,PR,0.0,0.15,39.81,0.81,0.1,False
2026-07-13T21:37:05Z,Gerritsen Creek,19,RK,0.0,0.4,7.9,1.07,0.1,False
2026-07-13T21:37:05Z,"Gowanus Canal, Inner",20,RH,0.0,0.23,15.08,1.09,0.1,False
2026-07-13T21:37:05Z,"Gowanus Canal, Outer",21,RH,0.0,0.46,28.85,0.92,0.1,False
