start_dt,end,duration,duration_hours,facility,facility_id,waterbody,quantity,treated,reason,county,city,status,incident_id,lat,lon,sheet
2022-06-10 00:00:00,2022-06-10,6 Hours - Ended,6.0,NYCDEP Hunts Point WWTP,NY0026191,Hutchinson River,260 Gallons per Minute Estimated,Untreated,"Blockage - During inspection, a blockage at HP-Regulator 15A was discovered causing a dry weather discharge.",New York,Bronx,New,2922093884736129,-73.8244,40.8873,June 2022
2022-06-12 00:00:00,2022-06-12,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,2922093884737370,-73.92573547363287,40.72275784993446,June 2022
2022-06-16 00:00:00,2022-06-16,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,2922781079508123,-73.92573547363287,40.72275784993446,June 2022
2022-06-17 00:00:00,2022-06-17,75 Minutes - Ended,1.25,"NYCDEP Tannersville WTP, NY0026573",NY0026573,"None, did not enter water body.",2700 Gallons Estimated,Untreated,Blockage - Blockage of rags and grease.,Greene,Tannersville,New,2930477660897638,-74.1509,42.1871,June 2022
2022-06-17 00:00:00,2022-06-17,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,2929927905083962,-73.92573547363287,40.72275784993446,June 2022
2022-06-19 00:00:00,2022-06-19,50 minutes Minutes - Ended,0.8333333333333334,NYCDEP Bowery Bay WWTP,NY0026158,East River,30 gall/min Gallons per Minute Estimated,Untreated,Pipe Break - Broken fresh water pipe impacting sewer,New York,New York City,Update,2929240710317928,-73.9442,40.7593,June 2022
2022-06-19 00:00:00,2022-06-19,4 hours Hours - Ongoing,4.0,NYCDEP Bowery Bay WWTP,NY0026158,East River,30 gall/min Gallons per Minute Estimated,Untreated,Pipe Break - Broken fresh water pipe impacting sewer,New York,New York City,New,2929240710317928,-73.9442,40.7593,June 2022
2022-06-21 00:00:00,2022-06-21,Ongoing Hours - Ongoing,,NYCDEP Wards Island WWTP,NY0026131,East River,Ongoing Gallons Estimated,Untreated,Blockage - There is a blockage in the diversion chamber.,New York,Manhattan,New,2940510704501057,-73.9391,40.787,June 2022
2022-06-21 00:00:00,2022-06-21,4 Hours Hours - Ended,4.0,NYCDEP Wards Island WWTP,NY0026131,East River,"15,120 Gallons Estimated",Untreated,Blockage - There is a blockage in the diversion chamber.,New York,Manhattan,Update,2940510704501057,-73.9391,40.787,June 2022
2022-06-22 00:00:00,2022-06-22,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,2940510704501726,-73.92573547363287,40.72275784993446,June 2022
2022-06-28 00:00:00,2022-06-28,3 Hours - Ended,3.0,NYCDEP Hunts Point WWTP,NY0026191,Hutchinson river,37800 Gallons Estimated,Untreated,Blockage - Blockage,New York,Bronx,Update,2942709727759410,-73.8235,40.8857,June 2022
2022-06-28 00:00:00,2022-06-28,n/a Hours - Ongoing,,NYCDEP Hunts Point WWTP,NY0026191,Hudson River,n/a Gallons Estimated,Untreated,Blockage - Blockage,New York,Bronx,New,2942709727759410,-73.8235,40.8857,June 2022
2022-06-28 00:00:00,2022-06-28,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,2943396922528100,-73.92573547363287,40.72275784993446,June 2022
2022-07-09 00:00:00,2022-07-08,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3000983844029427,-73.92573547363287,40.72275784993446,July-DEC 22
2022-07-17 00:00:00,2022-07-17,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP;s website below,New,3018163713213394,-73.92573547363287,40.72275784993446,July-DEC 22
2022-07-20 00:00:00,2022-07-20,2 Hours - Ended,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition.,New York,Please see DEP’s website below,New,3022012003909698,-73.92573547363287,40.72275784993446,July-DEC 22
2022-07-20 00:00:00,2022-07-20,ongoing Hours - Ongoing,,NYCDEP Wards Island WWTP,NY0026131,East river,unkown Gallons per Minute Estimated,Partially Treated without Disinfection,Unknown - Open hydrants excess influent,New York,Manhattan,New,3021874564956528,-73.9224,40.7926,July-DEC 22
2022-07-20 00:00:00,2022-07-20,140 Minutes - Ended,2.3333333333333335,NYCDEP Wards Island WWTP,NY0026131,East River,"1,150,000 Gallons Estimated",Partially Treated with Disinfection,System Capacity - Discharge was caused by secondary treatment diversion due to high influent flows from open fire hydrants.,New York,New York,New,3021324809144444,-73.9224,40.7926,July-DEC 22
2022-07-23 00:00:00,2022-07-23,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3034244070769539,-73.92573547363287,40.72275784993446,July-DEC 22
2022-07-24 00:00:00,2022-07-24,2 hours 3 minutes Hours - Ongoing,2.0,NYCDEP Wards Island WWTP,NY0026131,East River,16666 Gallons per Minute Estimated,Partially Treated with Disinfection,System Capacity - Hydrants causing excess flow to the plant,New York,New York,New,3034106631817537,-73.9224,40.7926,July-DEC 22
2022-07-26 00:00:00,2022-07-26,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,3038092361465966,-73.92573547363287,40.72275784993446,July-DEC 22
2022-07-28 00:00:00,2022-07-28,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3054722474837031,-73.92573547363287,40.72275784993446,July-DEC 22
2022-07-30 00:00:00,2022-07-30,2 hour Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3070115637625594,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-01 00:00:00,2022-08-01,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below.,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Conditions,New York,Please see DEP’s website below.,New,3066267346930210,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-08 00:00:00,2022-08-09,intermittent Hours - Ended,,NYCDEP Newtown Creek WWTP,NY0026204,East River,5000 Gallons Estimated,Untreated,Unknown - A spill occurred from the Sludge Storage Tank at the Newtown Creek WRRF resulting in an intermittent discharge of digested sludge to Newtown Creek via storm sewer. The cause is under investigation.,New York,"Brooklyn, NY",Update,3095541844020697,-73.9462,40.7317,July-DEC 22
2022-08-08 00:00:00,2022-08-08,Ongoing Hours - Ongoing,,NYCDEP Newtown Creek WWTP,NY0026204,East River,Unknown Gallons Estimated,Untreated,Unknown - A spill occurred from the Sludge Storage Tank at the Newtown Creek WRRF resulting in a discharge of digested sludge to Newtown Creek via storm sewer. The cause is under investigation.,New York,"Brooklyn, NY",New,3095541844020697,-73.9462,40.7317,July-DEC 22
2022-08-09 00:00:00,2022-08-09,5 Minutes - Ended,0.08333333333333333,NYCDEP Newtown Creek WWTP,NY0026204,Newtown Creek,5 Gallons Estimated,Partially Treated without Disinfection,"Unknown - During clean up operations related to a spill of anaerobically digested liquid biosolids within Newtown Creek WRRF, a plant drain became surcharged and briefly overflowed to a stormwater catch basin.",New York,Brooklyn,New,3104612814946512,-73.9462,40.7317,July-DEC 22
2022-08-10 00:00:00,2022-08-10,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain conditions,New York,Please see DEP’s website below,New,3095541844022579,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-11 00:00:00,2022-08-11,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3103375864365357,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-12 00:00:00,2022-08-12,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3122892195758687,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-18 00:00:00,2022-08-18,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,3141034137616547,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-22 00:00:00,2022-08-22,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3168934245173651,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-23 00:00:00,2022-08-23,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,3168934245174243,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-26 00:00:00,2022-08-26,30 Minutes - Ongoing,0.5,NYCDEP Owls Head WWTP,NY0026166,Lower New York Bay,0.35 Gallons per Minute Estimated,Untreated,"Root Intrusion,Root Intrusion,Root Intrusion,Root Intrusion,Root Intrusion,Root Intrusion - New York City Department of Environmental Protection (DEP) discovered an illegal connection from a building located at 1143 Shore Park , Brooklyn, NY. DEP personnel performed the dye test and confirmed the illegal connection from the buildings sanitary line.",New York,Brooklyn,New,3189687527146051,-74.0136,40.6028,July-DEC 22
2022-08-27 00:00:00,2022-08-27,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Yes,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3190237282960632,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-31 00:00:00,2022-08-31,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,3190512160870957,-73.92573547363287,40.72275784993446,July-DEC 22
2022-08-31 00:00:00,2022-08-31,50 Minutes - Ended,0.8333333333333334,NYCDEP Tallman Island WWTP,NY0026239,Flushing Bay,"16,000 Gallons Estimated",Untreated,Blockage - There was a 10% blockage downstream of the regulator due to grease buildup.,New York,Queens,New,3191474233544549,-73.8336,40.7564,July-DEC 22
2022-09-05 00:00:00,2022-09-05,2 hrs Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3199995448657989,-73.92573547363287,40.72275784993446,July-DEC 22
2022-09-06 00:00:00,2022-09-06,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3200407765519147,-73.92573547363287,40.72275784993446,July-DEC 22
2022-09-07 00:00:00,2022-09-07,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3200820082381075,-73.92573547363287,40.72275784993446,July-DEC 22
2022-09-08 00:00:00,2022-09-08,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3225971410862293,-73.92573547363287,40.72275784993446,July-DEC 22
2022-09-11 00:00:00,2022-09-11,2 Hours - Ongoing,2.0,NYCDEP Bowery Bay WWTP,NY0026158,East River,10% Gallons Estimated,Untreated,Blockage - Blockage,Queens,Astoria,New,3250572983534453,-73.9152,40.786,July-DEC 22
2022-09-11 00:00:00,2022-09-11,32 minutes Minutes - Ended,0.5333333333333333,NYCDEP Bowery Bay WWTP,NY0026158,East River,10% of 174 Gall/min.=17.4 x 32min= 556.8 gallons Gallons Actual,Untreated,Blockage - Blockage,Queens,Astoria,Update,3250572983534453,-73.9152,40.786,July-DEC 22
2022-09-12 00:00:00,2022-09-12,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition.,New York,Please see DEP’s website below,New,3250710422488705,-73.92573547363287,40.72275784993446,July-DEC 22
2022-09-13 00:00:00,2022-09-13,1 Hours - Ended,1.0,NYCDEP Owls Head WWTP,NY0026166,New York Bay,125000 Gallons Estimated,Partially Treated with Disinfection,Unknown - Elevated Flows due to Potential Open Tide Gate,New York,Bay Ridge,New,3250572983535978,-74.0334,40.6425,July-DEC 22
2022-09-20 00:00:00,2022-09-20,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3262805050396411,-73.92573547363287,40.72275784993446,July-DEC 22
2022-09-22 00:00:00,2022-09-22,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3274624800391629,-73.92573547363287,40.72275784993446,July-DEC 22
2022-09-24 00:00:00,2022-09-24,2 Hours - Ongoing,2.0,NYCDEP Bowery Bay WWTP,NY0026158,willow lake,0 Gallons Estimated,Untreated,Pipe Break - force main break sewage ran into catch basin,New York,ny,New,3284520405042371,-73.8313,40.7331,July-DEC 22
2022-09-24 00:00:00,2022-09-24,2 Hours - Ended,2.0,NYCDEP Bowery Bay WWTP,NY0026158,willow lake,"120,000 Gallons Estimated",Untreated,Pipe Break - force main break sewage ran into catch basin,New York,ny,Update,3284520405042371,-73.8313,40.7331,July-DEC 22
2022-09-26 00:00:00,2022-09-26,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below.,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition.,New York,Please see DEP’s website below.,New,3283420893415532,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-01 00:00:00,2022-10-01,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3143920355718942,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-02 00:00:00,2022-10-02,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3143508038872577,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-04 00:00:00,2022-10-04,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3145019867406913,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-04 00:00:00,2022-10-05,"1 hour, 46 minutes Hours - Ended",1.0,NYCDEP Bowery Bay WWTP,NY0026158,East River,224 MGD Gallons per Minute Estimated,Partially Treated with Disinfection,Weather Conditions - Secondary Bypass not closed in a timely manner,New York,Queens,New,2641580980844088,-73.8949,40.7794,July-DEC 22
2022-10-13 00:00:00,2022-10-13,1.5 Hours - Ended,1.5,NYCDEP Bowery Bay WWTP,NY0026158,East River,1560 Gallons Estimated,Untreated,Blockage - The bypass was caused by a blockage from grease and rags buildup.,New York,Queens,New,2085915291881685,-73.9153,40.786,July-DEC 22
2022-10-15 00:00:00,2022-10-15,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,2086327608818363,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-17 00:00:00,2022-10-17,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,1016090478122142,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-18 00:00:00,2022-10-18,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,2085915291969662,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-20 00:00:00,2022-11-17,686 Hours - Ended,686.0,NYCDEP Port Richmond WWTP NY0026107,NY0026107,Arthur Kill,903 Gallons per Minute Estimated,Untreated,Pipe Break - A forcemain break from the Victory Blvd Pump Station resulted in a sewage discharge into adjacent wetlands. The discharge was temporarily diverted directly to Arthur Kill.,New York,"Staten Island, NY 10314",Update,1167685643695861,-74.1878,40.5978,July-DEC 22
2022-10-20 00:00:00,2022-11-06,Unknown Hours - Ongoing,,NYCDEP Port Richmond WWTP NY0026107,NY0026107,Arthur Kill,903 Gallons per Minute Estimated,Untreated,Pipe Break - A forcemain break from the Victory Blvd Pump Station is resulting in a sewage discharge into adjacent wetlands. The discharge has been diverted directly to Arthur Kill.,New York,"Staten Island, NY 10314",Update,1167685643695861,-74.1878,40.5978,July-DEC 22
2022-10-24 00:00:00,2022-10-24,2 Hours - Ongoing,2.0,NYCDEP Port Richmond WWTP NY0026107,NY0026107,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,975545986810976,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-24 00:00:00,2022-10-24,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,975545986811219,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-25 00:00:00,2022-10-25,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,883324449086525,-73.92573547363287,40.72275784993446,July-DEC 22
2022-10-28 00:00:00,2022-10-28,45 MIN Minutes - Ended,0.75,NYCDEP North River WWTP,NY0026247,HUDSON RIVER,"1,575 Gallons per Minute Estimated",Untreated,Blockage - BLOCKAGE RAGS,New York,NY,New,1167823082667720,-74.0132,40.7522,July-DEC 22
2022-11-01 00:00:00,2022-11-01,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,2108730158116058,-73.92573547363287,40.72275784993446,July-DEC 22
2022-11-04 00:00:00,2022-11-04,4.33 Hours - Ended,4.33,NYCDEP Hunts Point WWTP,NY0026191,East River,"45,110 Gallons Estimated",Untreated,Blockage - A blockage in the diversion chamber resulted in a discharge from the regulator.,New York,Bronx,Update,2108455280274345,-73.8546,40.8061,July-DEC 22
2022-11-04 00:00:00,2022-11-04,On going Hours - Ongoing,,NYCDEP Hunts Point WWTP,NY0026191,East River,n/a Gallons per Minute Estimated,Untreated,Blockage - Blockage,New York,New York City,New,2108455280274345,-73.8546,40.8061,July-DEC 22
2022-11-04 00:00:00,2022-11-04,n/a Hours - Ongoing,,NYCDEP Hunts Point WWTP,NY0026191,East River,347 Gallons per Minute Estimated,Untreated,Blockage - A blockage in the diversion chamber resulted in a discharge from the regulator.,New York,Bronx,Update,2108455280274345,-73.8546,40.8061,July-DEC 22
2022-11-12 00:00:00,2022-11-12,2 hrs Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,2147625382162941,-73.92573547363287,40.72275784993446,July-DEC 22
2022-11-13 00:00:00,2022-11-13,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain conditions,New York,Please see DEP's website below,New,2108180402532910,-73.92573547363287,40.72275784993446,July-DEC 22
2022-11-15 00:00:00,2022-11-16,340 Minutes - Ended,5.666666666666667,NYCDEP Hunts Point WWTP,NY0026191,Upper East River,9400000 Gallons Estimated,Partially Treated with Disinfection,"Unknown - The operator was unable to close the secondary bypass gates due to operational failures after the wet weather flows subsided, resulting in a prolonged secondary treatment diversion.",New York,Bronx,New,2108180402587696,-73.8851,40.8045,July-DEC 22
2022-11-16 00:00:00,2022-11-16,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,2130857829908405,-73.92573547363287,40.72275784993446,July-DEC 22
2022-11-16 00:00:00,2022-11-16,Ongoing Hours - Ongoing,,NYCDEP Tallman Island WWTP,NY0026239,Flushing Bay,30 Gallons per Minute Estimated,Untreated,"Blockage - On November 16, 2022, the New York City Department of Environmental Protection (DEP) discovered a raw sewage bypass from Regulator TI-57 during routine weekly inspection of the regulator. The bypass was caused by a blockage from grease buildup.",New York,Queens,New,2108455280495450,-73.8336,40.7564,July-DEC 22
2022-11-16 00:00:00,2022-11-16,2.5 Hours - Ended,2.5,NYCDEP Tallman Island WWTP,NY0026239,Flushing Bay,42750 Gallons Estimated,Untreated,"Blockage - On November 16, 2022, the New York City Department of Environmental Protection (DEP) discovered a raw sewage bypass from Regulator TI-57 during routine weekly inspection of the regulator. The bypass was caused by a blockage from grease buildup.",New York,Queens,Update,2108455280495450,-73.8336,40.7564,July-DEC 22
2022-11-21 00:00:00,2022-11-21,Ongoing Hours - Ongoing,,NYCDEP Coney Island WWTP NY0026182,NY0026182,Fresh Creek,0.0694 Gallons per Minute Estimated,Untreated,Unknown - Illegal Connection,New York,Brooklyn,New,2107493207593586,-73.9054,40.6479,July-DEC 22
2022-11-30 00:00:00,2022-11-30,0 Hours - Ongoing,0.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons Estimated,Untreated,Weather Conditions - Rain Condition,New York,Please see DEP’s website below,New,2107905524483876,-73.92573547363287,40.72275784993446,July-DEC 22
2022-12-01 00:00:00,2022-12-01,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP’s website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3485181277111716,-73.92573547363287,40.72275784993446,July-DEC 22
2022-12-03 00:00:00,2022-12-03,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3476797500986744,-73.92573547363287,40.72275784993446,July-DEC 22
2022-12-04 00:00:00,2022-12-04,2 Hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3476797500998057,-73.92573547363287,40.72275784993446,July-DEC 22
2022-12-16 00:00:00,2022-12-16,Ongoing Hours - Ongoing,,NYCDEP Coney Island WWTP NY0026182,NY0026182,Fresh Creek,0.0694 Gallons per Minute Estimated,Untreated,Unknown - Illegal Connection,New York,Brooklyn,New,3548265756784741,-73.8939,40.638,July-DEC 22
2022-12-17 00:00:00,2022-12-17,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3547853439937789,-73.92573547363287,40.72275784993446,July-DEC 22
2022-12-18 00:00:00,2022-12-18,120 Minutes - Ended,2.0,NYCDEP Tannersville WTP NY0026573,NY0026573,Discharge did not reach any waterway.  Remained in roadway.,4200 Gallons Estimated,Untreated,Blockage - Blockage of rags grease and debris,Greene,Tannersville,New,3547441123093668,-74.1489,42.189,July-DEC 22
2022-12-23 00:00:00,2022-12-23,Ongoing Hours - Ongoing,,NYCDEP Red Hook WWTP NY0027073,NY0027073,Upper NY Bay,300 Gallons per Minute Estimated,Untreated,Power Outage - The bypass is due to a power outage at the station.,New York,Brooklyn,New,3547303684230892,-74.0161,40.6747,July-DEC 22
2022-12-23 00:00:00,2022-12-23,5 hours 15 min Hours - Ended,5.0,NYCDEP Red Hook WWTP NY0027073,NY0027073,Upper NY Bay,94500 gallons Gallons Estimated,Untreated,Power Outage - The bypass is due to a power outage at the station.,New York,Brooklyn,Update,3547303684230892,-74.0161,40.6747,July-DEC 22
2022-12-23 00:00:00,2022-12-23,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3547716001088363,-73.92573547363287,40.72275784993446,July-DEC 22
2022-12-24 00:00:00,2022-12-24,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3547990879010257,-73.92573547363287,40.72275784993446,July-DEC 22
2023-01-01 00:00:00,2023-01-01,2 hours Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3548128318079609,-73.92573547363287,40.72275784993446,Jan-March 23
2023-01-02 00:00:00,2023-01-02,2 hour Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Actual,Untreated,Weather Conditions - Rain condition,New York,Please see DEP's website below,New,3547578562280658,-73.92573547363287,40.72275784993446,Jan-March 23
2023-01-03 00:00:00,2023-01-03,2 Hours - Ongoing,2.0,NYCDEP City Wide CSO,NYCDEPCSO,Please see DEP's website below,0 Gallons per Minute Estimated,Untreated,Weather Conditions - Rain condition,New York,Please see DEP’s website below,New,3547853440216186,-73.92573547363287,40.72275784993446,Jan-March 23
